9895 29698
4373 7498 220
5630 6333 514
1425 3507 -522
1587 3802 32
8698 1773 981
6553 7641 -771
824 4295 675
5142 8174 -48
2582 1385 -536
9075 3014 -119
2859 9645 -573
766 2510 -574
4908 2901 -643
2572 8201 -744
9631 2222 -372
7251 9173 503
367 4249 -805
7184 9892 584
8572 7430 -681
2706 4312 607
4306 7816 149
9077 1942 263
8261 3466 338
9251 9522 894
486 8459 858
6172 576 -796
835 4206 -939
4076 4577 -724
2142 8423 61
2173 7349 654
5444 3392 -160
6158 1469 454
4898 164 -771
3142 7777 -547
6875 2444 712
1681 5660 631
8985 7661 -366
4064 6629 620
456 3267 -708
5482 1291 -743
6309 5758 564
9358 7085 -614
5068 6680 -685
8783 3126 419
2426 5628 975
2988 3966 -550
3947 285 432
595 4763 530
1625 166 166
6235 7485 362
4353 7999 418
8422 4859 -757
4289 2417 -497
3226 309 -562
8940 5607 856
7737 8875 -642
7306 41 882
617 7502 -193
5822 4285 753
5891 5929 204
7801 6421 -804
5322 8063 255
3914 6801 -336
7452 5302 532
5113 531 -821
1572 8471 -396
4321 3578 -317
2283 768 478
4635 6607 78
7246 9016 -852
1664 8508 457
9082 9258 -646
9312 400 762
1903 4840 -98
3248 2228 -370
4178 6137 -340
8972 8504 439
8478 2392 152
730 832 616
604 3990 381
8040 9693 108
8315 1922 -423
6440 5642 -311
3678 4245 -275
4716 7199 -686
2284 3486 159
6148 829 925
8569 5593 550
7592 1994 733
4396 136 680
2880 1150 -619
5766 1816 -352
9664 2751 400
739 2905 -187
5203 7196 447
8760 5709 -170
2934 6332 -604
9491 112 -902
8989 3143 -792
1176 8355 64
8957 7926 -481
1886 3316 -390
2187 3351 -416
59 8299 -170
271 6282 480
7415 2362 -277
7203 9329 -236
8837 6564 -299
7191 834 240
3222 4508 -560
9882 1234 -631
5448 4729 -169
9202 3298 -83
2664 3513 -421
3397 7146 -952
8509 6849 499
2664 7815 -29
5639 2901 580
3694 1646 565
4843 2157 -258
7445 1021 112
1941 7581 469
5539 6402 -543
8856 5213 -77
3978 6291 -135
4489 9850 369
6078 5472 -25
8435 1835 838
5238 5285 168
8906 3105 34
690 9542 -236
5832 2167 599
8115 4596 6
1204 3045 -790
3841 5801 -16
6607 4125 -993
5004 8196 -807
8376 5891 570
8096 9672 396
6521 7195 -413
4264 6254 689
9261 7620 -923
9256 5766 -381
1364 3164 57
9296 4505 -27
2856 3456 -859
3682 4386 -51
9732 7364 406
2856 9495 -950
9397 2723 846
210 5341 70
4843 5044 -361
5745 6435 697
6356 3843 -217
7316 4082 954
238 8582 -280
1276 7639 280
1025 2635 -58
5428 8293 -720
8765 1331 -4
8413 1375 336
8164 2153 -462
5137 9717 30
8525 9343 -491
711 3178 631
3231 2723 -63
2882 9354 245
191 5360 -128
9571 6259 -38
5537 5124 953
9038 273 -233
7294 510 279
2740 5638 -594
6164 4487 -604
1519 2088 -580
1424 1197 -609
9533 1413 729
9762 715 986
571 6057 -827
7349 7905 -162
8142 9612 475
1402 4965 -986
6681 165 478
4100 3084 -487
5861 4157 -283
9224 948 -833
8749 8300 371
3407 2781 -111
390 8336 -707
7406 2268 -662
1128 9243 -197
2898 1964 -413
2034 6641 -576
3315 9386 239
6415 4215 59
7446 4268 580
3580 1716 -886
9105 7025 464
836 9202 642
9385 3477 161
8295 1301 184
4377 6114 205
8858 2700 603
7277 1064 -202
6146 6688 378
4344 200 77
7251 1468 541
6616 8542 831
4357 2791 822
2684 710 110
667 1249 -401
3934 925 -623
7569 6691 787
3417 1765 438
3991 3635 -604
9375 8247 -58
1180 5857 886
3461 2707 235
4884 4425 620
9270 9079 715
3173 9147 69
9193 6093 -658
1614 8389 -151
3999 347 87
6753 9418 -659
2704 587 -215
1840 1683 -872
3371 5363 789
9025 4171 309
7837 6366 -803
7412 2891 -503
7454 9742 947
461 9800 27
8089 4793 -309
8927 7613 910
8587 5987 -8
8422 4327 966
1810 3096 -937
6091 7276 794
2570 591 -65
7917 6536 -349
6114 1457 -956
3471 8755 782
5700 3030 765
9445 6826 292
752 1376 866
6836 7779 -22
8666 6724 830
2709 3253 724
8148 8098 892
2127 4451 420
2587 6354 93
434 3861 443
8215 9701 -785
5969 2586 228
5452 8652 -44
5592 6248 915
895 6039 123
7543 2580 35
5280 195 -680
2433 1104 -417
4522 6747 -16
1882 3594 -417
3101 8828 400
6019 2304 -183
132 4335 186
7280 1226 859
5061 9361 797
9835 8363 -692
3434 3374 174
656 5441 255
8150 3025 -940
4516 3016 -909
9219 3857 -613
999 1420 843
6323 3149 -487
1710 8419 288
7075 3208 -921
1305 3898 843
6860 2726 -415
6836 1387 353
9164 296 465
431 3758 -716
9423 5970 -459
8012 6739 116
4842 3472 218
2965 9650 313
8453 2219 692
1979 7121 -53
8133 1037 -534
8234 2330 -237
8598 8105 429
2867 5370 -153
7847 237 86
54 6969 -857
9234 9595 955
4030 2756 -338
1749 1909 323
2519 7826 328
5240 2064 -809
5530 2011 83
3851 839 -528
9399 9342 711
238 5072 -832
4282 9490 -998
76 3943 -339
2851 4412 -350
7445 4843 -472
3929 8907 22
2327 1708 -946
1185 8442 186
1972 2835 -926
4566 3812 873
3913 9149 641
135 8857 725
4213 8397 -700
9885 4007 178
5601 4819 -745
2666 640 400
7744 5721 -367
2268 6462 268
6135 74 402
9447 2182 504
6062 8164 -838
6423 2944 97
1100 2051 -6
7570 4840 878
679 7048 -163
1421 5514 -646
9395 4564 680
9291 684 -855
6992 7788 -940
6639 7997 -787
2306 191 673
5309 8781 -877
1009 3523 303
3374 2630 -334
5074 553 425
7561 8452 -901
7828 479 -823
2004 718 125
1527 3899 -962
8712 625 -798
2097 3799 -728
2415 2691 589
6107 7895 -752
3371 4227 368
8316 2484 -777
4850 3648 106
393 4075 381
479 9430 9
4112 557 836
9529 1272 893
6579 7668 97
2673 6352 -986
3750 5162 -962
3716 1962 869
6616 4872 -313
7735 1215 -147
9496 9109 844
736 612 955
7609 4642 -843
6602 5617 805
9439 1692 -743
1050 447 391
6528 1331 248
6598 8356 813
3472 8812 -798
2775 4968 940
6508 1479 250
9396 1789 182
5792 9868 866
2125 9458 -786
1433 5556 73
5992 98 -409
8952 9888 -464
3596 4459 758
1028 6466 914
6069 4972 -590
9496 2606 43
7796 7925 -435
7687 2262 -194
1497 8664 -271
1533 6712 819
9238 8156 -186
4703 4407 513
8276 7449 -513
2413 6231 -227
2810 9515 421
3947 7363 -644
442 810 -104
1562 6609 444
6725 3174 -992
3393 1129 -622
7485 6183 991
9026 4954 -560
9692 7429 924
8316 1871 978
3415 2150 731
9607 2962 125
8576 1064 521
5977 2430 410
8909 5053 -641
5817 2194 -795
3203 6365 -89
4756 7366 343
877 8448 364
9871 2540 510
6181 3540 577
2552 4900 441
7076 5913 868
7253 6617 368
7782 933 -6
8029 1458 316
5385 3938 -331
7657 7594 -135
4240 2984 119
5283 3338 853
4690 4032 -32
4589 8005 -654
9428 5353 -686
954 2938 -713
2182 8885 -712
7890 7166 77
2742 8110 750
6989 5403 -798
3776 2802 564
7243 8588 -92
1152 1557 539
5573 4363 929
8093 5218 381
8569 1212 -88
9101 809 736
3612 6492 934
6126 4979 -386
6065 3783 52
3021 5848 364
9096 1359 775
4990 6183 356
8396 2076 307
9552 3621 298
8301 204 598
7612 7579 -124
119 7800 683
9504 5953 -723
8516 1006 777
558 500 -191
2590 4173 -377
7529 3434 936
1523 6397 403
7843 2994 -666
5751 1308 -436
6429 4349 987
4361 3406 -700
7699 4918 -721
72 1368 631
2028 2695 143
6487 7863 -401
3177 8910 -11
8789 7336 -640
8906 5297 -793
1773 9871 442
9656 3498 -226
228 3753 278
8448 4848 -264
6645 8495 -827
5746 5268 -379
1596 4897 -895
2168 2370 298
6604 3386 987
7910 5101 -221
8231 4965 -869
9170 6753 694
9578 6859 739
7074 7329 -200
484 7858 -155
6305 8757 330
6134 5598 -985
6033 5310 863
4112 103 643
7618 655 -405
894 4664 348
1705 7757 28
1697 9575 482
3705 5744 -155
832 6250 587
9319 7876 -839
8521 557 667
3811 3589 590
5362 132 -363
5286 2675 -693
8319 5412 -331
3291 7405 468
9050 2450 829
4066 6368 542
3889 7536 800
4278 8481 727
4917 8264 -148
3062 7943 -235
7029 4684 922
1348 5141 -2
3997 1298 881
4528 1363 817
2516 2693 820
1295 6032 -703
7654 1397 166
2135 5182 -919
3217 7438 -66
7256 8193 -945
6019 4643 -63
2298 7575 -328
1988 6714 434
3201 8212 -873
4870 2636 976
2735 2134 750
4029 5745 -741
67 5567 976
6467 4568 -502
3490 1126 953
4169 1921 -157
645 7234 -131
678 1354 512
643 9207 131
1996 8812 -883
88 1798 -780
7624 7697 -289
8126 2731 60
2114 3368 132
8872 229 -165
7158 1693 945
2939 5755 690
7261 3912 -816
8653 6980 666
7418 7755 -627
8062 7007 465
4023 5141 -473
6363 701 -90
2475 6169 -955
2542 7792 967
9483 4358 -26
3479 7115 478
8278 7184 -935
7894 9522 -494
958 5120 -752
8011 2878 -933
6767 2468 313
4451 3848 -218
7518 6043 221
3033 3246 285
2615 7484 230
5179 8310 595
8191 6767 962
7824 9707 -923
3404 8816 -398
7019 8842 -958
1003 1928 933
7000 2630 -787
1605 7689 -254
8376 3505 -437
2221 4685 56
495 8907 205
9659 8516 -402
873 160 776
5531 1541 -309
3996 3346 -470
4876 2686 -171
3044 7027 100
5737 4282 879
9355 7804 -655
8124 504 928
5880 1604 834
9110 2118 960
7010 7961 -49
4382 759 -354
9550 1013 -618
9312 4927 -86
1647 7126 -40
8792 6402 -100
8825 3844 -764
4348 488 149
649 3700 -570
7332 6332 200
2595 9170 12
6490 3249 -917
7111 3788 928
353 7729 812
8131 2464 970
718 7182 -273
6600 3700 -303
3085 1581 584
8778 3119 -274
4493 9798 851
7060 6936 843
5011 8100 736
5339 2516 688
9515 9500 -801
7273 6705 348
7456 468 -763
4946 5744 869
8801 8794 469
2583 6748 -884
1699 4531 110
2213 4649 -220
6454 477 -971
2983 4496 91
1256 8773 890
6027 5579 -498
797 7649 133
410 4632 -968
3349 3836 103
1360 9732 -149
2705 3304 135
411 6663 -375
6668 3868 -487
9876 2139 -139
8600 1934 -995
7486 7798 -380
7066 7782 -598
2893 5913 -577
4254 5035 208
4689 2617 158
4027 3633 -205
2178 9023 -176
5798 8576 206
462 2172 961
5396 2953 -774
6641 6220 834
661 434 -906
111 8547 27
8689 8004 587
1861 5932 427
834 4321 -189
4870 6348 295
3646 9339 767
757 2595 -240
1665 1097 7
2136 9846 -617
1216 2928 -766
4370 2230 964
7978 6537 118
5046 3954 894
3009 8633 -606
4185 2998 286
638 1375 -150
3490 1794 -302
8563 4708 428
8453 8475 -370
2121 5038 -433
6131 1832 -341
597 4350 396
195 2311 -901
8118 3758 -717
644 6557 63
5 5733 -199
1332 6311 -423
1675 3352 75
4377 7739 83
3900 5420 371
8769 9338 -894
1034 7969 -884
1480 780 -348
5658 8691 -977
8759 3523 -476
5536 8645 -976
3425 4859 444
4596 975 370
8749 64 -648
9849 5771 -692
8826 1865 734
6360 5471 320
4860 2588 -510
4622 8471 -11
4038 8634 295
3160 6930 190
5769 9425 892
7715 4807 -543
2992 5972 -907
7150 2984 -426
9664 6939 572
6276 1819 822
1602 9786 948
1329 8466 537
9024 9672 -896
7990 285 384
8403 6144 448
8375 3087 55
9080 7271 -909
5572 4518 125
1571 8079 785
8529 9137 -869
7809 8032 -113
9860 189 -972
2110 7245 215
9423 2950 -42
1091 282 -639
1010 9277 -212
2542 4861 -316
8344 8693 -480
5871 5441 335
9767 3426 925
8704 8439 757
2839 9227 333
594 740 797
1910 1054 612
6498 1959 199
3378 3232 251
7231 1711 -608
7935 4778 -167
1349 2535 455
2411 5929 -661
6654 3178 -724
8303 7048 165
7160 7414 -647
7894 6821 -294
2907 4978 -889
4031 8601 -975
6492 1414 769
5930 8404 -877
1542 8150 357
9098 8988 926
6964 5077 -632
9621 7246 -79
1271 4714 -941
9572 2312 -905
213 3832 287
854 6830 -293
9055 5160 595
1358 5325 -365
3413 3028 163
7958 5703 662
8432 7871 -807
2243 6453 405
7847 5941 -477
4164 7222 702
4757 8658 -916
6952 5306 356
4642 2051 693
9829 2963 565
8614 1295 445
7815 8329 11
7692 5436 -391
6743 9192 -779
6662 9539 -720
5443 9775 578
6737 6920 -353
5776 2215 -507
6966 5203 -867
8643 8745 589
1816 3400 -893
5963 7233 -956
5430 459 -757
5271 4327 380
2032 493 -379
2087 9310 472
3027 5448 300
1797 2676 -816
18 6745 441
3562 1625 -284
4494 5308 -187
7749 884 -289
6086 5776 -803
8416 2373 961
4202 3874 433
3139 3314 407
4503 8717 328
4785 4545 -869
3743 4820 -967
5103 6810 793
3292 6297 834
6109 4339 22
6069 3848 556
7905 6799 644
8813 1417 -540
9050 3009 505
7671 6846 691
1813 322 962
5694 9316 -152
362 4162 -520
9268 9562 845
5076 5128 263
4425 7975 -258
4677 2258 511
2663 6530 -884
6673 9807 100
1684 4908 575
3516 9693 64
5841 2903 -384
4379 651 -847
8133 5651 852
7366 7293 -246
6032 9021 71
3009 3160 -339
7805 6652 612
4484 8334 -995
720 2700 982
1508 2120 884
1988 2961 829
2368 7696 289
7038 8912 626
637 5734 -94
477 6795 -838
5820 3765 351
8817 5153 -491
8355 2058 992
7981 4229 -867
4626 8343 218
9087 8116 238
2932 6201 246
8145 5150 -688
9304 3980 786
5158 7856 958
8396 2809 184
1300 8534 315
9488 3400 -562
4492 8338 -181
6129 6535 -566
4186 9467 -971
4709 8034 -797
1976 8984 836
5732 871 -441
5889 6239 475
3416 6852 565
3819 51 -5
9050 260 -841
7461 3799 -921
7073 334 -853
3992 103 4
8238 6812 324
1640 6423 833
2006 3107 822
1899 393 -61
3427 472 75
1894 490 -297
6837 3170 -748
2736 2372 -516
2545 4937 -291
2091 5892 -296
882 8943 -171
6905 3029 272
4477 2164 -228
9532 7601 -792
8425 8909 -312
223 2867 340
988 9261 -78
923 7631 960
560 6024 759
7818 3086 148
4191 6620 -619
4676 8738 744
5479 7830 -599
1399 4595 -980
699 3118 281
563 5472 -330
7885 8014 514
1374 6632 -525
9454 2309 480
8016 1120 -669
7617 6459 -184
5719 5217 506
154 3611 -8
7355 6228 -3
4584 9278 -944
1046 942 289
390 2612 329
9388 697 918
3109 5159 390
7050 5009 -152
5387 1313 496
4852 8349 393
2042 8132 -39
7965 1492 382
214 6256 -383
1673 3541 -790
4640 9458 -453
8211 8277 -791
7387 2979 312
8705 1245 419
4027 6865 -742
1826 7039 -149
6691 762 133
7732 9791 -841
3962 4790 -125
1194 8450 873
5233 6689 -79
3767 5420 -929
6923 5179 25
7799 1136 280
9750 796 455
1858 1837 -136
9673 1846 -12
3033 5286 689
4580 6163 746
5419 8159 -26
5756 337 -115
665 3695 -803
4869 4173 366
7060 7058 27
6319 9240 -845
3563 78 -260
7691 1435 6
1056 8057 -666
8424 1190 -228
6528 2623 -319
9321 5696 193
6040 284 -837
4773 8730 174
4207 1968 609
6220 7660 -264
542 5653 -704
5378 2291 -959
8271 1862 310
5587 6710 189
4396 9674 663
2096 6983 -181
1970 9063 -716
7953 3478 -984
1951 6898 -908
7624 3207 427
7293 6769 -541
6533 3322 -7
5517 2882 412
1543 575 -579
756 5762 -682
6703 833 -244
4012 3078 96
1478 6339 -638
4879 2551 124
5922 4079 576
9810 3084 -450
309 1763 -481
9453 189 -711
6657 3260 53
1546 3933 -681
3026 71 -705
5872 2164 -536
1505 8708 -372
2422 7193 855
5692 9009 -793
245 4486 822
9083 3397 784
9111 7228 -359
3107 6114 846
1906 5101 321
1030 3656 -34
2213 5783 -332
4341 3129 -253
4211 4273 410
7754 3228 105
8 2614 -305
6587 9117 -648
478 116 240
7795 2504 705
5041 6058 -729
5134 2038 217
231 5008 -530
3727 4099 604
7805 6583 -268
20 4686 -72
8687 4964 470
3170 7911 -461
7892 6822 -509
4255 7374 404
1216 9864 -587
8342 9054 -548
5588 720 -939
4056 9828 -649
1279 6318 249
4134 4183 -201
7380 202 -477
1543 4101 683
3980 3029 937
5270 9156 180
6617 9625 -879
3534 7326 -787
8649 1156 178
4063 4410 -569
9872 5278 -206
140 4071 -766
687 1075 -127
2958 5626 233
4234 3022 930
7399 686 -271
6890 6595 463
111 4929 613
6617 9363 497
160 6394 -78
5207 9501 629
8137 6641 -596
2411 9396 680
2672 4678 934
8532 3937 -758
823 499 6
4869 9258 356
3823 9114 -403
6 3963 870
6036 3291 131
4053 8312 885
6658 2336 50
8370 6427 996
506 3445 572
2392 8339 -570
9724 5158 482
2662 1811 721
3354 9125 828
8624 1760 -416
5571 3753 -28
3075 465 949
8517 6133 -452
4460 1116 824
4990 3941 506
5945 6837 -104
4031 5211 455
355 3177 -51
1559 9141 -152
6281 8706 884
8508 2985 54
7897 8802 -153
4180 4347 27
5841 4648 637
6308 8147 224
1678 4576 -403
7155 8540 -435
6549 4343 -432
7772 7364 835
2419 8360 360
1375 4857 471
2934 6 376
3668 8897 -638
3623 6037 18
8494 3447 -444
8611 873 -180
8657 7671 -135
6518 2149 -561
896 2531 -425
4350 9635 36
3824 6221 -680
4829 4916 -14
2408 2138 396
997 6556 858
3550 2531 599
3814 4324 -642
7974 1351 12
3226 7410 161
3273 3276 -215
9058 164 -25
2041 4531 -100
4798 9360 -745
9095 4821 -600
6709 4319 -829
8100 1338 800
3588 8281 732
3433 9445 491
4003 4586 185
4317 2847 -460
2168 7074 403
1359 7283 418
4645 4000 -968
4274 1427 422
1448 2418 929
1357 9300 -51
3695 7048 467
5737 4066 -48
6961 7763 -570
5284 7145 234
1863 8736 -669
2924 7325 619
2708 9835 -617
6205 6386 -80
7796 3353 -961
3297 7175 336
3971 5995 720
2143 1676 -373
7346 7674 716
47 7048 522
532 6924 -219
3620 8669 603
7484 6047 -395
5502 5978 -253
2766 2019 -445
7155 6358 -162
714 8357 -220
4660 2934 145
8317 1800 712
3067 5757 -868
8835 6107 491
4587 2580 -813
1380 6585 193
6453 3142 -727
7521 7108 441
263 3092 699
9260 6896 -671
5101 3687 822
7676 9859 -863
6240 6126 -303
2514 5143 -40
5378 1357 700
4542 957 682
8437 3785 54
4509 3483 -966
6464 6451 -281
1318 642 3
3840 3000 502
4496 2844 -89
6565 6287 -632
8628 3019 370
1744 1785 -711
1690 5583 -30
9072 4774 -468
5120 7086 -994
9397 4571 171
8697 5230 546
8700 9672 -439
4717 6259 -566
4567 9509 701
936 3870 849
6970 339 178
4621 1497 -223
3530 842 -311
2053 3484 365
9073 6532 -21
2970 9717 702
605 1387 393
6469 3654 832
204 814 79
530 2407 846
2632 1369 890
7787 6078 -986
924 3406 143
4894 1546 -430
5209 9332 -646
2254 5887 -147
1345 4710 -380
1531 689 929
7543 6270 703
1993 9082 -581
5210 6197 399
7309 2905 -79
4511 813 444
5314 1363 163
9312 3342 -77
2534 3538 -663
38 8708 -539
167 3600 -630
3302 5813 -642
6875 991 490
3918 1354 682
6101 7906 -321
44 5307 355
7178 5158 -557
7211 1748 -940
788 275 57
9611 8041 465
597 4175 -682
720 3740 -434
3109 9402 -301
6719 6279 860
4410 4597 443
9412 7919 -577
8198 5212 -1000
6121 8003 -997
3028 7189 -739
673 5192 860
3087 926 914
6315 3659 718
8242 8304 292
5432 7343 -498
5422 2633 160
8612 4 823
150 7181 173
840 5766 -654
5545 246 926
8148 3636 -16
8934 8307 307
3658 6355 580
2837 7312 -776
3496 8938 -930
1089 9657 -593
210 8384 -815
9425 5745 -713
4381 5234 67
3956 217 -86
8919 3587 288
151 5440 840
7891 850 -571
9026 7707 -4
942 5552 -986
8349 510 -385
4207 423 394
6289 9274 387
2992 8092 -999
6857 5779 430
931 8128 -712
9271 5322 -533
3936 1304 -164
9488 8627 -699
9637 536 -134
8104 3051 -143
4241 2563 -122
9397 7143 754
9508 9775 97
8375 5680 -427
3110 2701 -443
4828 8888 -135
8336 7835 803
8431 2006 -496
9339 7637 -347
5981 2801 817
1413 9227 617
7523 410 547
7783 2540 255
3772 4460 -109
2430 440 531
2724 461 -816
5486 7532 -197
6306 3814 796
7137 2067 55
4903 596 276
5755 8135 -389
2846 7363 -44
9731 7975 -597
4502 5495 454
4077 9457 -874
9744 6240 -681
8940 2791 -947
3264 3171 -48
3458 341 95
4675 3184 732
8270 6239 965
5369 7639 -142
9471 6480 975
8976 3875 472
8455 2122 -495
2387 804 -491
3474 2811 172
3805 8444 -663
920 7509 646
5049 9411 -952
1535 523 974
746 971 634
763 4335 -566
8814 5853 414
7207 6639 136
6297 4124 -540
3613 8153 204
1214 7269 14
3743 1247 175
5555 3744 -178
4372 4030 -29
9677 2182 224
7851 7108 201
9873 6256 -778
7968 3497 787
8112 6698 -215
7094 554 -438
8728 5220 423
4450 4475 980
7612 8586 -881
2933 5869 -248
2138 3161 -456
2160 4606 430
1506 4985 -166
9100 1984 728
2397 6280 985
908 6325 -134
1182 7787 -458
3138 6002 926
5657 1085 503
340 3346 -524
8136 4179 804
2899 9051 -23
5193 2362 508
2845 5828 -89
2524 8887 -93
7341 9855 -721
4166 3495 -204
6705 7201 847
4312 3438 -239
2086 4641 -112
6528 719 967
163 110 -79
3544 4670 -576
1693 3152 789
2766 8779 111
3359 9745 -579
1100 176 410
5962 5658 -262
2118 3441 -914
7028 6659 -985
5668 826 -369
3808 3516 -918
3624 5755 -33
6977 5186 312
4164 1080 971
8873 1767 128
9226 2249 490
377 5284 -494
8689 9038 -904
1294 291 -285
6099 1539 -774
4729 5385 736
8043 9802 -745
881 425 489
2839 3195 -890
6988 8162 306
8024 2953 -534
2064 4907 757
7152 3193 374
7327 4041 443
1044 1723 -656
8392 2727 -15
4348 7793 -211
5488 4489 -168
9513 6766 554
4830 2285 -563
7431 1263 752
2300 146 -370
5430 384 715
3817 7722 233
2930 8499 -845
1889 7279 -335
1233 6248 251
3580 9529 826
7963 3054 911
5918 557 693
2466 8024 395
9405 3606 3
5981 7174 -415
6087 4036 989
4165 4527 -988
733 3997 538
4416 3509 -546
3691 8118 -421
2446 9813 -782
1779 9282 -871
2643 8098 222
6996 7554 15
9405 8930 -779
8091 1616 -577
281 4418 535
3607 4131 291
4303 4874 -657
8945 8654 -545
3496 6896 522
7905 3465 329
1954 4324 900
4649 6514 352
4303 6790 -596
5333 9455 718
1680 5765 612
8733 4048 -829
3965 3041 -583
3710 4609 -468
2940 9743 785
4372 8070 -807
9846 1997 -320
4663 2637 -94
4515 6682 -162
1644 3695 -926
124 8525 918
3311 4723 728
5641 1395 899
1978 7774 790
7785 8059 -380
6160 7104 -598
9235 734 324
8642 7667 205
4824 2318 114
3914 1840 -397
4564 7994 -80
114 2789 -408
1103 376 85
5437 6508 994
5342 6911 163
1346 1651 663
8574 3999 363
5219 2409 -513
6673 3433 -587
6484 3610 -753
6654 2537 493
5390 1569 -436
6890 9642 263
2454 9297 -133
4555 7674 237
663 9399 -951
3692 5485 -767
1956 3668 -332
7146 3577 -839
1229 6459 -887
6454 2530 -90
6840 856 719
9048 9884 975
1069 1628 -457
1091 8757 943
8484 6816 232
9550 5205 -133
8460 6671 59
7989 1545 -440
976 3900 927
2642 649 -745
9495 30 -931
9496 1116 -514
924 5206 498
5458 338 501
2545 1246 -875
7126 1408 481
1365 1854 349
8705 8309 567
6284 4968 -459
5713 1414 -95
7145 6443 846
3986 2117 715
9580 6766 942
6312 6257 -179
5324 607 -2
743 2989 -837
1933 7709 650
5874 181 -355
4962 959 739
5897 4101 -628
7097 9777 -355
3746 4668 -597
865 9760 807
812 3329 376
8021 7939 635
1009 7519 606
4547 4016 -103
3021 1289 -337
3061 6134 -409
4968 2000 446
79 6881 -450
1929 9661 -777
1412 6947 461
2658 1954 -699
9649 9084 -288
8250 2485 -536
441 4997 -212
3571 633 463
676 912 929
3213 1756 -347
3668 5820 788
8069 8196 173
7045 8651 22
7234 7323 688
2278 3798 578
1986 4451 20
8564 4356 313
9071 6785 -141
7245 8258 -350
1765 1142 -628
3581 6187 653
8511 998 918
670 9850 252
2364 8985 925
4140 3923 -39
9848 8607 59
4089 8220 168
8920 6428 308
3221 5694 -219
9477 7778 179
4200 2697 -602
1209 1204 -635
4094 5387 -425
5216 9412 -106
2489 6645 133
3160 1109 215
162 3086 133
2294 3500 -878
2021 4419 533
3501 8098 897
2229 8880 -602
2276 5757 -305
2961 2343 -841
5468 7062 -143
3611 8882 366
7738 3163 -314
6248 3260 940
5007 3656 79
4820 5439 -289
8131 8140 260
4791 1944 -449
4494 6146 243
4316 2526 747
1347 8484 779
8885 6740 704
5233 5874 166
1478 5469 995
3851 1382 131
3324 6429 -503
8200 4123 230
