20
908 828
44 756 -751
22 807 -6
182 652 -223
112 577 387
792 73 -415
239 381 -544
437 20 451
58 653 -772
125 100 -66
401 302 726
782 451 848
436 263 709
96 314 -759
460 795 709
122 754 -585
890 42 -43
219 807 581
732 623 -359
874 417 64
591 447 -543
846 604 -346
566 197 782
255 733 112
322 186 -579
26 908 -116
431 894 -954
826 895 75
807 814 -104
892 603 -329
157 311 439
723 931 -715
323 399 -623
714 421 -436
788 301 -117
912 380 -71
229 308 562
228 147 472
496 468 -903
771 329 392
468 751 -839
667 466 -612
433 157 -584
508 518 253
154 711 -213
648 102 -78
284 844 929
776 880 -965
57 894 304
207 332 -521
771 309 564
362 375 772
195 776 13
900 981
53 436 -736
753 529 -832
112 844 -813
642 285 93
204 419 379
334 732 686
878 316 -964
260 754 125
362 378 -732
692 814 303
578 185 399
195 212 947
278 160 130
372 60 787
634 418 -1000
321 564 -996
857 392 -598
195 481 -360
650 664 835
735 390 -18
476 72 -937
413 885 484
833 92 -990
725 373 -906
578 531 589
192 219 100
430 577 335
697 202 819
165 596 589
846 635 889
777 359 166
405 530 987
780 821 -171
582 73 198
562 208 -241
227 744 143
98 553 87
91 723 -120
169 832 762
144 229 419
380 656 -691
686 584 -252
119 285 769
531 771 -874
389 198 862
720 11 171
834 185 919
690 640 965
514 36 79
693 73 -704
886 293 -688
668 281 -16
207 788 700
691 147 -558
785 190 -2
672 629 973
356 615 265
420 607 504
108 178 -179
548 202 -982
638 863 -979
218 514 12
582 125 -192
230 414 -902
663 212 72
299 585 689
468 222 -683
508 876 811
865 674 777
295 169 -254
888 847 5
259 844 -523
643 343 747
553 300 661
202 237 763
1 475 -352
180 374 -668
684 114 -26
653 740 -392
159 734 576
827 523 145
580 796 665
481 351 688
363 170 333
523 676 618
10 105 -13
387 874 86
254 835 -414
670 778 -64
799 703 -184
174 202 104
379 721 -911
715 517 443
342 346 -613
448 163 1000
515 18 -581
6 52 -296
392 723 353
34 192 208
763 375 866
658 289 563
777 196 178
281 197 922
397 626 265
325 167 -845
55 558 -751
622 816 -919
496 759 -952
615 837 629
892 489 931
202 403 593
457 349 -361
531 580 620
382 29 -986
208 732 -392
371 345 -39
90 883 230
349 518 -799
149 197 203
67 510 -377
258 797 81
744 640 265
197 698 812
345 412 149
279 82 -4
247 509 767
215 112 -325
401 421 -445
626 222 -854
506 87 -4
523 567 -658
802 786 362
595 839 -557
642 281 543
364 417 199
126 263 -250
371 237 -740
797 571 413
91 205 841
661 745 -423
545 456 -119
453 418 664
127 17 -238
703 114 -242
249 214 -492
746 502 457
2 51 88
772 49 -833
507 52 412
772 738 162
284 688 53
147 495 129
501 320 986
609 525 150
310 174 -951
338 149 -660
894 33 217
256 374 598
415 613 -166
159 858 -830
114 583 -89
542 457 151
542 252 -183
145 177 571
764 203 945
39 81 -649
90 535 -730
852 769 868
173 603 933
723 40 -971
557 572 -311
828 442 -238
134 738 351
804 610 -125
178 728 481
684 135 -753
169 221 703
487 673 882
45 53 841
767 351 -985
54 432 -683
468 10 204
423 680 -654
423 804 645
383 274 173
574 386 845
637 127 -490
24 686 106
321 751 477
491 193 -862
399 523 545
778 28 691
558 337 -422
899 542 -893
450 447 -875
448 797 -794
187 863 60
550 174 -131
173 690 361
745 353 -773
899 363 641
684 678 676
492 399 761
579 730 -600
126 215 756
859 201 554
513 728 497
100 309 767
369 442 438
584 854 396
876 337 -681
18 661 152
457 299 254
280 886 442
244 454 -444
596 718 730
581 435 -859
43 728 20
813 826 889
587 385 814
379 670 -536
784 257 -52
786 419 -912
352 304 998
57 70 990
311 618 -41
702 833 273
121 184 -418
7 690 -441
411 226 -374
113 297 -496
421 665 -565
216 618 -326
119 402 682
321 658 -589
540 154 434
652 867 -864
491 333 -105
244 229 716
345 566 572
878 44 -302
784 132 35
233 747 -702
718 782 758
110 519 -531
355 501 355
339 606 464
315 75 -928
63 245 168
495 873 874
497 491 754
654 628 -639
365 817 503
258 458 -380
741 869 -315
383 593 -974
151 395 255
648 592 476
346 122 -371
101 574 -646
894 889 -700
582 57 807
546 641 530
41 666 -535
470 198 88
432 900 559
285 451 -768
476 346 23
108 589 -896
136 326 210
297 195 337
148 241 -415
364 755 879
767 225 -87
762 235 -316
837 590 -202
481 249 -912
741 439 -901
805 861 82
629 800 -175
356 249 -692
118 507 223
430 580 96
612 471 -693
817 547 -707
588 699 121
895 214 196
493 339 895
776 61 -367
327 809 924
107 209 704
159 80 -102
99 870 -787
11 863 -698
694 138 951
490 308 -564
703 458 -837
482 326 935
79 20 751
869 600 939
222 360 -859
31 176 -50
614 786 561
460 731 416
722 270 529
276 582 -537
176 332 304
505 900 700
835 745 73
124 429 968
704 198 -64
874 525 -639
474 618 -679
767 750 346
399 563 -30
514 429 -569
861 742 -780
735 402 213
862 27 -55
419 664 16
774 233 806
110 687 260
686 570 795
528 655 -445
695 704 79
346 109 -677
25 889 -655
814 288 229
310 606 832
472 339 -54
579 764 746
505 383 -112
288 284 241
158 684 858
444 874 -997
255 263 153
172 789 -962
701 779 -232
761 39 518
676 402 453
278 755 -494
770 671 182
60 397 3
308 525 302
388 222 756
443 874 681
528 275 -547
623 661 657
862 411 284
874 27 -649
604 645 523
417 875 302
472 706 -514
395 642 638
291 713 933
309 143 -562
780 471 -630
702 129 -260
719 449 528
328 425 430
588 174 41
681 503 -948
634 806 -807
514 784 649
132 244 38
294 60 372
763 184 628
28 485 243
258 897 924
103 159 -242
539 62 -894
774 346 -225
354 827 420
183 494 -43
800 213 -158
100 399 -519
52 460 -938
779 368 350
69 225 -843
156 895 101
463 448 842
117 594 17
531 135 -391
609 494 823
48 547 48
213 157 159
176 717 256
864 294 765
543 405 -229
883 146 300
193 220 -674
411 93 524
812 71 -450
675 415 376
60 793 957
251 812 819
890 190 537
486 107 373
678 290 939
22 449 491
624 241 615
120 399 -134
844 530 966
464 465 -490
306 169 410
589 138 503
355 202 -640
601 148 -450
385 803 152
247 286 964
293 278 219
321 546 26
758 586 -248
496 502 -605
172 323 283
489 378 977
798 679 -638
60 218 915
864 102 -867
159 325 964
882 697 868
141 205 164
832 650 -449
360 614 719
774 409 -877
466 425 702
589 342 -617
544 579 135
30 545 -96
847 367 -695
154 409 -407
53 313 435
94 646 86
452 117 252
465 648 -549
536 361 -368
238 611 515
252 300 -967
691 654 -123
259 878 -569
314 424 -291
748 653 823
433 622 -831
846 517 -201
67 242 -104
862 585 -213
33 154 -949
769 364 994
124 177 -345
65 363 141
136 300 283
816 126 -470
72 390 104
48 488 122
477 898 807
458 872 954
386 316 559
497 336 774
697 469 -428
727 219 132
346 434 -677
292 759 -959
2 637 -927
540 306 284
415 410 -906
884 79 919
654 80 -191
404 758 495
403 737 906
480 578 709
677 264 61
217 763 191
471 826 -119
741 805 551
412 367 111
745 654 309
88 669 -516
275 618 516
819 579 93
289 51 -995
759 509 -311
209 614 -594
746 691 -304
335 399 -144
220 5 472
667 669 141
233 210 -604
647 466 -670
763 774 143
672 143 -969
271 486 65
114 744 728
598 536 -705
250 662 170
696 733 309
512 638 -737
744 627 -828
282 27 -868
572 657 936
819 676 -282
527 242 518
812 6 670
398 151 -157
681 422 220
357 71 356
706 788 381
449 513 402
82 819 901
342 780 677
696 6 758
12 875 -713
3 69 -11
796 127 6
322 203 457
195 817 349
849 423 -254
842 252 761
211 179 -970
856 20 -736
774 560 787
36 302 -783
883 171 114
483 481 -231
427 413 -754
497 22 -201
467 580 54
104 320 65
832 395 -89
806 68 476
122 847 291
56 500 881
868 410 858
9 161 164
794 823 -260
500 561 183
800 237 -834
82 892 681
505 137 -106
515 239 587
57 122 725
209 362 -139
509 642 542
840 401 -887
461 889 793
255 25 695
369 402 -623
399 436 -815
757 22 -618
399 497 743
328 457 159
69 92 -769
357 28 -186
534 687 743
522 279 817
538 498 741
487 171 -104
423 277 -541
813 837 240
531 787 678
503 778 -563
174 719 -210
349 118 642
403 464 -233
522 581 -898
818 562 -559
363 823 -516
769 148 630
547 851 426
309 426 453
549 57 -13
425 843 736
812 671 -505
895 289 79
14 374 441
124 739 662
578 83 -671
879 850 -166
275 413 -678
157 709 -269
704 385 179
137 375 903
341 22 -144
554 892 62
639 392 -679
90 593 -976
12 53 -153
628 756 425
261 672 427
782 465 -597
333 741 670
160 421 -39
332 727 851
363 188 -948
399 734 17
750 632 -721
456 490 509
495 575 -821
185 153 -425
499 863 132
122 640 868
236 831 634
343 650 789
718 335 -118
809 187 -276
81 644 7
666 772 -143
677 15 656
866 17 -896
440 478 104
614 445 -480
162 204 930
192 645 -141
102 847 450
503 543 604
747 146 -978
481 683 836
738 406 -354
382 131 624
119 712 947
156 268 835
525 144 -849
485 823 423
653 403 868
48 354 -409
841 342 996
439 890 -414
276 247 -283
611 451 733
526 422 -158
803 539 -153
607 67 -918
272 805 30
718 285 528
823 423 149
370 333 -296
788 684 6
433 432 -948
659 802 146
787 575 342
191 726 216
877 788 -550
728 591 -439
48 506 461
793 695 389
793 347 319
27 711 -997
607 503 467
371 694 566
756 713 315
95 664 162
811 273 827
473 50 -42
731 659 214
101 437 263
356 516 -883
60 481 60
213 409 250
540 28 -733
29 598 738
204 106 93
559 626 201
216 495 156
20 515 -584
627 431 -294
700 308 -320
495 884 -875
728 155 425
124 288 -191
504 873 784
443 89 508
812 876 329
350 565 283
149 3 439
214 31 -554
210 374 -233
204 3 -373
773 762 -832
588 312 258
585 338 954
598 681 522
872 749 39
181 157 -675
621 588 -697
12 379 70
175 707 409
824 320 593
143 606 -779
862 66 -759
713 162 361
389 226 -188
483 670 -247
308 69 -491
226 396 -947
185 802 643
311 228 -679
26 60 -762
33 314 -172
573 567 210
721 48 -296
518 302 -481
437 28 973
839 737 725
795 622 908
678 144 40
842 700 -519
876 850 345
138 793 69
157 568 589
226 22 308
775 369 -268
623 659 291
593 741 902
464 245 -411
36 767 74
540 24 836
699 312 574
716 494 -339
402 483 -202
701 27 444
758 337 981
862 473 520
848 706 -128
131 731 -457
210 898 -777
291 774 565
728 319 -892
1 439 -470
561 517 -487
233 806 847
173 892 -688
515 124 581
39 829 520
102 285 702
552 839 -798
601 570 287
88 247 643
55 361 267
682 882 -375
321 896 686
283 476 463
687 836 -928
114 761 689
790 609 239
377 153 979
787 410 699
111 266 -659
687 584 49
191 898 -606
256 65 -75
511 745 -711
516 89 693
727 778 -959
361 249 189
257 134 64
153 782 -305
57 514 -550
606 182 690
66 116 -975
123 537 -126
517 126 -621
151 315 135
309 185 756
749 848 -551
524 201 314
888 844 39
604 882 737
219 498 9
464 32 765
554 504 -980
107 660 804
190 845 366
55 677 -896
435 327 539
716 145 640
48 524 -823
223 610 -130
86 601 -503
272 169 -35
213 612 75
865 148 -567
545 691 798
37 787 514
802 772 49
3 351 75
582 628 16
898 521 646
287 489 -562
478 96 -803
166 252 486
145 79 -695
203 695 -5
663 34 395
130 54 869
471 822 -394
605 813 388
709 203 721
459 285 -886
248 17 -883
155 878 -435
44 895 0
341 323 -988
3 294 131
653 811 -417
65 600 -756
639 654 639
736 56 -112
603 314 479
395 334 466
666 760 -753
319 521 -613
167 561 -89
42 476 -792
244 596 768
349 672 -923
243 553 -827
477 672 137
458 294 -582
125 560 182
210 490 151
642 269 -798
213 51 -546
81 297 763
39 336 762
6 535 3
514 188 556
528 396 593
660 722 -948
122 23 -649
787 209 -555
307 418 682
80 523 922
639 753 -825
683 541 -72
494 818 701
707 360 -213
249 282 -846
543 408 554
601 794 -52
717 690 -47
898 844 -488
772 758 241
139 355 108
159 114 -27
763 819 -376
444 567 279
127 627 542
533 864 820
827 310 -479
660 280 286
622 796 -287
293 545 -669
686 838 -141
219 91 -177
895 270 118
509 13 415
399 647 343
529 525 -623
387 777 -916
693 84 933
163 690 -217
321 202 531
138 444 483
38 54 -979
332 604 464
340 464 -498
263 725 -795
745 328 335
816 758 -914
203 47 -739
717 598 439
541 283 -322
440 171 -849
686 579 64
88 79 601
563 678 488
832 588 -75
822 843 24
266 421 -895
444 470 -300
492 698 -5
769 474 421
47 373 -637
173 239 -274
154 472 -89
1 552 -854
781 73 611
805 899 875
509 523 -40
470 13 -652
221 820 -205
553 790 452
124 463 716
448 184 419
289 196 -643
493 414 -511
298 31 688
627 813 941
673 475 -465
202 621 765
279 30 259
135 258 705
656 385 -619
735 181 -965
443 573 996
184 739 702
895 664 799
419 237 308
10 536 -56
95 139 -417
326 777 -712
697 372 -890
12 795 -45
334 3 -148
634 759 523
151 481 -221
395 237 140
764 503 172
546 885 -358
488 764 110
580 270 599
21 885 94
639 493 -367
559 379 489
613 769 -137
419 359 -379
228 826 -422
128 75 14
548 822 528
613 858 -382
778 483 -68
127 223 662
389 804 252
71 470 -266
296 667 -903
381 529 133
186 380 -330
462 834 372
796 493 -967
514 455 -936
459 110 721
443 420 434
169 477 257
787 55 -893
258 678 763
412 414 -700
561 234 -807
864 566 253
339 464 -874
141 618 -968
299 653 687
130 752 -425
867 683 -97
318 780 763
559 110 -205
176 669 -573
24 636 -604
250 292 -514
662 670 645
723 256 -851
23 15 -123
335 415 -958
560 409 -640
562 860 -746
875 381 838
780 58 -305
572 727 908
354 605 362
288 300 -212
879 630 980
351 352 260
702 749 -77
808 10 275
779 602 -987
755 391 144
327 298 666
747 8 -335
683 723 -141
338 573 938
240 787 540
86 573 -69
297 442 204
871 994
539 814 -410
659 150 -511
373 840 -238
725 855 270
353 534 708
645 160 162
214 408 -301
862 845 -384
466 469 390
29 374 -318
284 65 -707
456 614 -918
67 770 -545
640 634 341
40 764 560
73 567 -524
103 453 -871
667 831 912
832 800 158
613 317 -120
491 101 -504
287 278 -252
156 185 997
38 655 676
450 154 269
155 408 -175
149 681 -813
801 327 455
682 825 -235
329 516 131
81 167 -311
351 624 -758
749 635 -538
703 828 -272
761 866 -669
444 588 -774
206 826 963
471 753 -592
47 515 -825
89 665 -311
352 476 -371
827 570 582
737 142 -664
255 78 308
331 795 926
164 582 199
448 306 -995
255 100 853
422 668 -777
799 355 629
163 443 510
644 10 819
820 670 325
534 827 -157
742 398 697
484 441 323
442 50 -509
420 774 -582
222 743 548
685 826 -451
692 482 725
260 489 -933
78 159 -343
97 349 950
189 247 321
39 836 -241
475 208 -532
664 521 852
635 633 956
198 256 -703
709 650 890
357 774 -654
330 122 722
505 611 623
666 32 283
603 469 -402
851 336 -269
761 492 608
23 722 179
481 459 827
518 850 -936
10 709 667
378 709 117
415 376 496
684 270 13
411 519 -308
384 406 -142
179 388 998
319 632 213
523 533 524
848 712 -509
99 27 211
477 305 469
158 811 -114
858 447 828
697 634 -196
683 624 801
297 97 742
129 435 -389
843 443 -835
242 464 135
678 659 142
780 162 275
612 244 -721
49 580 480
641 276 -886
531 549 -32
327 653 -607
720 617 -218
568 65 -713
397 679 -270
833 414 424
238 106 404
2 177 -474
432 131 444
747 465 346
831 49 584
430 773 856
498 630 -303
839 264 -656
203 570 471
870 517 -898
636 292 -255
51 549 338
271 638 -274
531 863 -609
847 351 -448
850 212 665
153 523 996
23 195 805
806 178 -100
585 14 915
195 205 -622
863 505 -36
807 420 -291
322 457 -267
510 377 348
413 820 693
763 585 578
531 556 -729
601 746 596
723 376 166
389 428 406
712 291 -997
29 365 -624
110 801 -323
433 340 501
73 783 777
504 792 158
364 814 830
288 429 311
540 813 133
661 714 -208
323 212 -553
305 705 225
135 816 -369
256 85 328
808 837 -170
235 373 -195
597 665 -674
683 229 947
59 558 -693
549 588 -959
152 435 475
392 369 476
384 89 30
614 768 -598
119 527 174
558 449 420
841 3 -334
426 261 294
55 70 486
53 576 677
351 814 -443
486 524 -349
299 370 518
639 147 -546
771 866 352
538 181 434
395 364 -933
317 857 -55
418 14 492
84 34 -924
282 36 -135
861 701 887
663 55 909
514 741 168
614 106 405
779 755 -580
764 606 -163
766 288 370
187 435 -445
417 508 -386
128 398 179
848 407 778
612 294 -300
307 352 -302
266 681 -759
612 485 222
212 178 -55
396 644 -771
632 733 -604
845 186 651
643 712 -162
414 174 907
584 29 920
610 481 357
184 619 -472
514 213 67
312 807 -238
300 269 819
249 337 -437
309 138 93
180 585 929
625 93 -223
397 396 -343
355 603 896
864 588 -396
344 752 490
275 422 -107
530 698 -645
614 861 -887
133 326 438
76 15 843
222 413 -103
129 308 50
312 78 311
306 422 569
231 213 815
495 714 -271
839 330 -768
305 576 -265
704 346 -907
812 175 -427
565 665 -803
154 187 643
442 318 -355
208 376 -311
164 177 -117
539 591 -605
205 719 -540
361 15 729
651 540 -780
561 270 -752
413 47 502
19 437 -745
514 452 393
791 364 76
142 642 589
707 534 975
632 516 -125
751 532 665
429 583 -5
466 124 392
707 735 807
559 799 -360
375 604 -897
641 793 -41
829 232 91
778 667 76
93 861 -711
569 614 -954
51 516 -963
177 198 738
230 642 834
840 703 133
94 716 382
182 733 364
402 622 574
415 563 712
810 561 -154
127 426 421
692 594 7
162 292 -576
637 86 408
371 404 195
440 490 -660
500 381 132
567 326 889
786 343 316
797 590 -194
736 207 -187
226 106 -228
536 323 281
558 446 489
504 520 98
564 119 440
699 607 852
435 268 -879
28 293 170
13 49 221
557 690 313
21 85 338
329 781 145
221 93 -512
120 311 128
210 137 -613
860 262 -686
708 648 466
505 302 -22
271 216 -970
366 859 -450
831 167 908
52 788 475
202 54 -462
686 774 545
495 669 560
650 631 510
494 387 -444
98 475 173
663 818 -627
540 407 -319
778 218 -154
268 802 -743
515 117 465
735 843 -67
290 373 -503
794 327 -483
349 450 -633
197 142 -38
643 756 676
703 496 -364
382 88 -612
709 385 -444
714 652 -797
219 843 842
99 388 813
56 246 476
452 498 613
16 387 205
308 484 -207
542 709 810
174 602 -3
131 297 -625
371 404 180
197 344 657
153 430 -708
183 805 -269
275 434 688
312 631 913
304 98 -884
70 383 -888
259 785 -644
36 594 671
135 434 401
427 574 -930
741 122 -728
519 428 34
94 611 -391
816 176 -311
792 235 -369
535 869 891
205 349 476
243 104 401
753 108 998
102 591 227
35 445 359
341 591 566
518 186 -425
382 634 -776
536 396 -259
3 13 -458
134 435 666
42 255 -598
868 856 427
175 313 72
178 365 -72
775 200 -165
126 780 667
697 171 218
84 870 202
709 233 767
498 418 -751
686 642 -529
253 266 -176
259 429 394
335 689 -38
350 562 320
334 187 988
845 550 -822
286 490 -738
548 98 -151
192 202 33
158 542 -800
771 381 -654
832 768 -112
687 779 -4
340 856 -397
124 51 -779
233 199 48
174 567 573
583 814 146
544 253 67
126 299 -441
864 281 -587
62 777 710
638 308 406
219 277 17
600 56 719
412 342 -833
526 542 -670
729 682 915
35 333 863
331 176 -974
724 218 332
422 228 642
298 869 -87
849 561 905
661 740 117
439 839 949
481 793 130
380 513 742
121 832 -577
481 611 -515
689 597 -963
43 620 -429
548 421 325
489 245 902
817 67 -833
705 471 674
723 265 724
149 504 245
301 680 -292
358 453 287
444 297 130
233 620 -189
712 530 -267
834 281 61
629 136 300
505 594 -599
646 554 -262
38 486 -821
328 677 -841
268 498 508
110 737 -652
704 239 702
704 20 -737
10 461 -465
436 797 -554
158 37 310
819 319 307
692 487 104
312 199 -800
467 333 -28
253 18 -742
454 471 273
436 430 -757
826 641 193
717 332 520
469 109 -57
312 22 638
699 75 803
279 167 777
607 752 677
691 345 843
719 235 -478
425 813 -297
710 857 -891
399 235 179
413 408 995
846 133 -278
233 338 99
864 739 283
746 567 488
50 689 -843
20 742 232
797 78 631
134 311 560
593 750 204
121 650 -757
392 356 -281
680 295 527
677 134 430
760 350 145
111 599 747
789 159 895
474 69 861
508 15 559
313 222 -441
598 404 879
595 419 456
56 273 -496
469 447 -736
424 113 -219
650 114 -55
325 21 377
178 370 621
609 792 -30
724 729 -553
408 625 -102
379 431 -446
359 403 -946
213 147 486
788 508 -293
259 763 -598
416 336 -243
160 592 -609
200 591 513
391 708 252
174 452 -432
129 809 -319
717 40 -735
630 109 757
360 452 -455
455 446 -925
110 810 95
379 408 292
665 583 872
78 419 -624
866 752 -422
573 845 404
291 158 -862
782 755 -294
493 93 -522
472 280 -892
697 694 908
865 471 -108
839 529 265
790 649 818
740 472 -408
111 331 988
55 75 -211
